FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN_SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_NUMERICA(24h),ACCIDENTE_FATAL,HORA_NUMERICA,GRAVEDAD_ENC
2019-11-01,10:15:00,Solo daños,Choque,AVENIDA 110 CRA 45,1.0,0.0,1,2019,11,,10,0,10,2
2019-11-01,10:30:00,Solo daños,Choque,AV 110 CR 43,1.0,0.0,1,2019,11,,10,0,10,2
2019-11-01,22:40:00,Solo daños,Choque,CALLE 30 CRA 38,1.0,0.0,1,2019,11,,22,0,22,2
2019-11-01,23:10:00,Solo daños,Choque,CRA 43 CALLE 80,1.0,0.0,1,2019,11,,23,0,23,2
2019-11-01,11:15:00,Con heridos,Choque,CALLE 72 CRA 32,2.0,0.0,1,2019,11,,11,0,11,0
2019-11-01,11:15:00,Solo daños,Choque,CALLE 17 CRA 8,1.0,0.0,1,2019,11,,11,0,11,2
2019-11-01,00:10:00,Solo daños,Choque,CALLE 131 CRA 9,1.0,0.0,1,2019,11,,0,0,0,2
2019-11-01,00:30:00,Con heridos,Choque,CL 45 CR 19,2.0,0.0,1,2019,11,,0,0,0,0
2019-11-02,14:30:00,Solo daños,Choque,CALLE 70 C CRA 26D,1.0,0.0,1,2019,11,,14,0,14,2
2019-11-02,14:30:00,Solo daños,Choque,CALLE 74 CRA 38,1.0,0.0,1,2019,11,,14,0,14,2
2019-11-02,06:50:00,Con heridos,Choque,CL 44 CR 35,1.0,0.0,1,2019,11,,6,0,6,0
2019-11-02,09:20:00,Solo daños,Choque,CL 31 CR 20,1.0,0.0,1,2019,11,,9,0,9,2
2019-11-02,10:30:00,Solo daños,Choque,CRA 59B CALLE 86,1.0,0.0,1,2019,11,,10,0,10,2
2019-11-02,00:00:00,Solo daños,Choque,CRA 24 CALLE 21,1.0,0.0,1,2019,11,,0,0,0,2
2019-11-02,12:20:00,Solo daños,Choque,CR 15 SUR CL 90A,1.0,0.0,1,2019,11,,12,0,12,2
2019-11-02,12:30:00,Con heridos,Atropello,CRA 19 CALLE 63,1.0,0.0,1,2019,11,,12,0,12,0
2019-11-03,14:40:00,Con heridos,Choque,CL 17 CR 33,1.0,0.0,1,2019,11,,14,0,14,0
2019-11-03,03:50:00,Solo daños,Choque,CL 45 CR 14,1.0,0.0,1,2019,11,,3,0,3,2
2019-11-03,16:40:00,Solo daños,Choque,CRA 30 CALLE 33,1.0,0.0,1,2019,11,,16,0,16,2
2019-11-03,16:50:00,Solo daños,Choque,CL 74 CR 42F,1.0,0.0,1,2019,11,,16,0,16,2
2019-11-03,18:00:00,Con heridos,Choque,CALLE 78 CRA  2,1.0,0.0,1,2019,11,,18,0,18,0
2019-11-03,06:50:00,Con heridos,Choque,CALLE 110 CRA 20,1.0,0.0,1,2019,11,,6,0,6,0
2019-11-03,07:40:00,Solo daños,Choque,CRA 20 CALLE 53D,1.0,0.0,1,2019,11,,7,0,7,2
2019-11-03,20:45:00,Con heridos,Choque,CR 21 CL 87,1.0,0.0,1,2019,11,,20,0,20,0
2019-11-03,08:50:00,Solo daños,Choque,CALLE 45 CRA 7H,1.0,0.0,1,2019,11,,8,0,8,2
2019-11-03,21:40:00,Solo daños,Choque,CALLE 83 CRA 26C,1.0,0.0,1,2019,11,,21,0,21,2
2019-11-04,14:20:00,Con heridos,Atropello,CALLE 47 CRA 1 SUR,1.0,0.0,1,2019,11,,14,0,14,0
2019-11-04,03:00:00,Con heridos,Atropello,CL 17 CR 35,2.0,0.0,1,2019,11,,3,0,3,0
2019-11-04,15:00:00,Solo daños,Choque,CALLE 134 CRA 34,1.0,0.0,1,2019,11,,15,0,15,2
2019-11-04,16:00:00,Con heridos,Choque,CL 52C CR 10B,1.0,0.0,1,2019,11,,16,0,16,0
2019-11-04,16:00:00,Solo daños,Choque,CR 45 CL 57,1.0,0.0,1,2019,11,,16,0,16,2
2019-11-04,04:20:00,Solo daños,Choque,CRA 7 CALLE 19,1.0,0.0,1,2019,11,,4,0,4,2
2019-11-04,17:00:00,Solo daños,Choque,CL 112 42 93,1.0,0.0,1,2019,11,,17,0,17,2
2019-11-04,19:30:00,Solo daños,Choque,AVENIDA 40 CALLE 109,1.0,0.0,1,2019,11,,19,0,19,2
2019-11-04,08:45:00,Solo daños,Choque,CRA 38 CALLE 48,1.0,0.0,1,2019,11,,8,0,8,2
2019-11-04,09:00:00,Solo daños,Choque,CRA 21B CALLE 29,1.0,0.0,1,2019,11,,9,0,9,2
2019-11-04,09:30:00,Solo daños,Choque,CL 74 CR 44,1.0,0.0,1,2019,11,,9,0,9,2
2019-11-04,22:30:00,Solo daños,Choque,VIA 40 CL 79,1.0,0.0,1,2019,11,,22,0,22,2
